,fpos1,fpos2,fvel1,fvel2,facc1,facc2,spos1,spos2,svel1,svel2,sacc1,sacc2
2292,0.14462625050202502,0.1696563573387677,0.19356344187546473,0.25887594525226854,0.13681642087808316,0.16819488690406836,0.148874629777726,0.2054646499954877,0.12943257922170204,0.4332766113318648,-0.08868134892213692,0.4834649523605171
2293,0.1481186417545905,0.1710559316612495,0.20076060250303518,0.26148540015234756,0.1445476195873968,0.17086810873439598,0.1490040178463987,0.2058981683816831,0.129343558123652,0.4337601610590534,-0.08902109805016756,0.48354972718888256
2294,0.15248158778860227,0.1697200817145756,0.20981367770278267,0.2582371716280958,0.15430232143037398,0.1671242500633643,0.1491333167241034,0.2063321703595866,0.12925419728558857,0.43424379474813446,-0.08936083806347053,0.48363368908112536
2295,0.1536464342115217,0.17190666330278934,0.21201203217042056,0.26253167704911795,0.15654046082480422,0.1716435351567959,0.14926252607110488,0.20676665601275332,0.12916449671750302,0.4347275115850714,-0.08970056808546062,0.48371683693677314
2296,0.1572771621653234,0.16592145838336725,0.21948633917034574,0.24932954117372688,0.16455282685830694,0.15700032191460284,0.1493916455476787,0.20720162542392326,0.12907445643017518,0.43521131075473596,-0.09004028732770389,0.4837991696643156
2297,0.15635086882120117,0.1655166657569692,0.2171980227325738,0.24808613833434448,0.1618672122882742,0.15546703875592374,0.1495206748141113,0.20763707867502115,0.12898407643511256,0.43569519144090807,-0.09037999506252478,0.4838806861719137
2298,0.1554777628817797,0.16893105953739015,0.21502568769376088,0.25501959817987807,0.15931160098971378,0.16288795311344795,0.1496496135307012,0.20807301584715465,0.12889335674449812,0.4361791528263306,-0.09071969061445764,0.48396138542249284
2299,0.15737801088757908,0.16838634154659876,0.2187925448487641,0.253470237276637,0.16326121954117875,0.16101334619677052,0.14977846135775902,0.20850943702061422,0.12880229737116253,0.4366631940927953,-0.09105937333558536,0.4840412664645709
2300,0.16405241658163,0.17701667850855227,0.23277630067927763,0.2715649139392871,0.17839174156772883,0.18064691905102312,0.1499072179556089,0.20894634227487113,0.1287108983286102,0.43714731442111654,-0.09139904255224493,0.48412032832109897
2301,0.15905857303950277,0.17280396149344013,0.22176453307724472,0.2621447126591589,0.16614124834031244,0.17013633361340294,0.15003588298458867,0.20938373168857727,0.12861915963101178,0.4376315129911076,-0.09173869759845862,0.4841985699910759
2302,0.1572906065665603,0.17929555898914099,0.2176704080135598,0.2756521581074313,0.16147743660057837,0.18473699335381236,0.15016445610505075,0.20982160533956354,0.12852708129310642,0.4381157889814953,-0.09207833790535377,0.4842759903877364
2303,0.1575325129819469,0.17889258599112137,0.2178836047170655,0.2743836811742121,0.16153405317191993,0.18314617440234968,0.15029293697736243,0.21025996330483918,0.12843466333018677,0.4386001415698769,-0.09241796291971288,0.4843525883818287
2304,0.153887771944317,0.1807037461620302,0.20977432481733727,0.27785717276790955,0.15248034731905835,0.18674797463026588,0.1504213252619066,0.2106988056605905,0.12834190575818263,0.439084569932704,-0.09275757200401522,0.4844283628268797
2305,0.15540663072634817,0.18219554997083331,0.2127297538621862,0.2806431163591592,0.1555485227226452,0.18959311698590373,0.1505496206190826,0.2111381324821793,0.12824880859368434,0.4395690732452181,-0.09309716449827593,0.4845033125140479
2306,0.16254553118331022,0.17958668894254645,0.22771653133697398,0.2746450501540753,0.17178265436251627,0.18282015998403844,0.1506778227093065,0.2115779438441426,0.12815537185398657,0.44005365068144564,-0.09343673969778121,0.4845774362274451
2307,0.16528628009186164,0.18059021038695194,0.23326962448082814,0.2763885156767564,0.17767281102944701,0.1845283769147944,0.15080593119301205,0.21201823982019036,0.12806159555711832,0.4405383014141675,-0.09377629686811853,0.4846507327216944
2308,0.16743120597512146,0.18597531129692724,0.23754094394016215,0.2875132209097509,0.18215340926336743,0.1965026730159074,0.15093394573065158,0.21245902048320478,0.1279674797217457,0.4410230246149415,-0.09411583537281243,0.4847232007742238
2309,0.16510260504060814,0.1864882231566574,0.23222727521392647,0.28819222492941254,0.17613827733227846,0.19703076675428652,0.15106186598269605,0.2129002859052392,0.1278730243670576,0.4415078194541327,-0.0944553546879994,0.48479483919111155
2310,0.17062479703547967,0.18176069431378114,0.24373257927082356,0.277647029490805,0.18853757943017302,0.18527384567855681,0.15118969160963588,0.2133420361575168,0.12777822951271384,0.44199268510084555,-0.09479485434352997,0.48486564671250854
2311,0.16910402200283234,0.18046363071834068,0.24014178648718293,0.2744594735506507,0.18440138475926598,0.18158253551357217,0.15131742227198156,0.21378427131042882,0.1276830951788505,0.4424776207228643,-0.09513433386306508,0.48493562201832474
2312,0.1680895760220701,0.18032898595173188,0.23763888415963666,0.27376463233261134,0.1814604211239901,0.18062338438506803,0.151445057630264,0.21422699143353358,0.12758762138604648,0.44296262548671206,-0.09547379280404558,0.4850047638478434
2313,0.16827818886449372,0.17537750133442687,0.23771514131775098,0.26275309567880434,0.1813452910232029,0.16837514724526625,0.15157259734503473,0.2146701965955557,0.12749180815527938,0.443447698557733,-0.09581323076733267,0.485073071021286
2314,0.17009431467542888,0.17138768420022094,0.2412772127802175,0.2538123800746248,0.1850449051279025,0.15840683898367977,0.15170004107686633,0.21511388686438468,0.1273956555079594,0.4439328391001187,-0.09615264731991868,0.4851405423856222
2315,0.16898688103826928,0.17233866719567045,0.23857304801615642,0.25546399436619505,0.1818832664862274,0.1600408437540778,0.1518273884863533,0.2155580623070732,0.12729916346594444,0.44441804627697634,-0.09649204201509406,0.48520717685789316
2316,0.16971285481186096,0.16598944389251455,0.23979881221378155,0.24147576467444856,0.1830255419820048,0.1445589796273914,0.15195463923411207,0.2160027229898369,0.12720233205151854,0.44490331925044724,-0.09683141442592982,0.4852729734710065
2317,0.17089276345371093,0.1644456712287579,0.24199555042914947,0.23779579931120157,0.1852289965923006,0.1403740897437093,0.15208179298078148,0.21644786897805304,0.12710516128738844,0.4453886571817516,-0.09717076412997908,0.48533793130412156
2318,0.17227391751631677,0.15737491565721126,0.24462097889239143,0.22227905078504726,0.18789904187825884,0.1232422007306993,0.15220884938702345,0.21689350033625965,0.1270076511966921,0.4458740592312621,-0.09751009069638739,0.4854020495106812
2319,0.17623038367106522,0.1580526747889853,0.25276077165358807,0.22337796160417986,0.19659966877311041,0.12430973620355243,0.1523358081135233,0.21733961712815458,0.12690980180297912,0.4463595245586104,-0.09784939371294998,0.48546532734810655
2320,0.1744502335799551,0.16311633613804993,0.2486017891908509,0.2338721120184716,0.19183412075321768,0.1356556303269933,0.15246266882098977,0.21778621941659546,0.12681161313018502,0.44684505232279725,-0.09818867279390517,0.48552776418655513
2321,0.17383127317886046,0.15732705310787726,0.24693466092207597,0.22110297845800192,0.18980024745293803,0.1215366216107594,0.1525894311701561,0.2182333072635981,0.1267130852025721,0.4473306416822803,-0.09852792761284865,0.4855893594828829
2322,0.1765441779980463,0.1648676001303293,0.2524077957821536,0.2369068781171704,0.19558051636969995,0.1386940197794772,0.15271609482177978,0.21868088073033665,0.12661421804470668,0.44781629179491755,-0.09886715786545106,0.48565011263724495
2323,0.17612868741287627,0.15584588005797412,0.2511720918108714,0.21720739198322975,0.1940146578794369,0.11699058968359727,0.15284265943664285,0.21912893987714313,0.12651501168149115,0.4483020018179873,-0.09920636321537041,0.4857100230695149
2324,0.17844122821730365,0.16081436721235798,0.25578284965431003,0.22750495415925137,0.1988465285430207,0.128128028090108,0.1529691246755527,0.21957748476350616,0.12641546613814408,0.4487877709081769,-0.09954554334734417,0.4857690901900309
2325,0.18293824171205303,0.1589219781904521,0.2650695946816081,0.2230904348411123,0.20878828713137057,0.12315857302033521,0.15309549019934188,0.22002651544807103,0.12631558144017446,0.4492735982216147,-0.09988469796964908,0.4858273134378308
2326,0.18701022616539598,0.16252071103939308,0.2734358964859202,0.230447036356718,0.21771196995449837,0.13107139478923283,0.15322175566886878,0.22047603198863855,0.1262153576133651,0.44975948291392587,-0.10022382680941166,0.4858846923111577
2327,0.18816152185499502,0.1616645047685175,0.2755345815211509,0.22824932769942682,0.2197695439608602,0.1285239700598994,0.15334792074501746,0.22092603444216544,0.12611479468369438,0.45024542414020907,-0.1005629296707661,0.4859412262832515
2328,0.1907761094811238,0.15879150843917725,0.2807667497531295,0.22173168683906475,0.22525237732331524,0.12125403473896747,0.15347398508869797,0.221376522864763,0.12601389267723853,0.45073142105502767,-0.10090200645582767,0.48599691481851526
2329,0.18854626791058612,0.1631670040498129,0.275611299534896,0.2307547035892069,0.2193668556274114,0.1309909634509458,0.15359994836084653,0.22182749731169685,0.12591265162011323,0.4512174728123879,-0.10124105712532097,0.4860517573602521
2330,0.18664118848637085,0.16007691521608938,0.2711568569407902,0.22376844715665997,0.2142547066248824,0.12320621536322049,0.15372581022242593,0.22227895783738577,0.12581107153843188,0.4517035785657949,-0.10158008168146229,0.48610575340718354
2331,0.192441122213635,0.1626982310674818,0.2832203438156042,0.22903002610872464,0.2272148325618951,0.1288263227958138,0.15385157033442443,0.22273090449540262,0.1257091524583039,0.4521897374682464,-0.10191908012805892,0.48615890245170107
2332,0.1917566346062375,0.15789369513862636,0.2813732218628258,0.2183702472973304,0.2249460922884861,0.11702662704012727,0.15397722835785657,0.2231833373384728,0.12560689440588674,0.45267594867222893,-0.10225805241705971,0.4862112039824303
2333,0.18970951983037687,0.15803523180906623,0.2766071019650331,0.2183224652760103,0.2194874415272613,0.11684637840073521,0.15410278395376334,0.22363625641847357,0.1255042974073434,0.4531622113297339,-0.10259699854341187,0.486262657504984
2334,0.18290040362680024,0.15519011873832156,0.261638486230267,0.21187287662708923,0.2028769681377554,0.10966499485209734,0.1542282367832114,0.22408966178643452,0.12540136148878364,0.45364852459229643,-0.102935918559591,0.4863132625622821
2335,0.18466894823236202,0.148954704666378,0.2650712240603905,0.19816255742146366,0.20640919627878102,0.09455123633822647,0.1543535865072938,0.22454355349253638,0.12529808667630055,0.4541348876110607,-0.1032748124829253,0.486363018763967
2336,0.18565650512843915,0.1521750651723188,0.26682612259122573,0.20473535016487063,0.2081025964518905,0.10163572510072597,0.15447883278713007,0.2249979315861102,0.12519447299607733,0.4546212995368242,-0.1036136802231073,0.4864119257633831
2337,0.18780599853693433,0.15052688968466152,0.27106979347864985,0.2008648732062587,0.21251568375922275,0.09729202954067323,0.15460397528386527,0.22545279611563873,0.12509052047445032,0.45510775952015703,-0.10395252162708873,0.4864599833330806
2338,0.19119188725118447,0.15345074852296595,0.2779593981051524,0.20679941253573034,0.21981717225431444,0.10367513966080588,0.15472901365867137,0.22590814712875468,0.12498622913787916,0.4555942667114504,-0.10429133657114095,0.4865071912933579
2339,0.18810579744553518,0.15681202536429337,0.27096714941599837,0.21366552796406588,0.21193092586197868,0.11106972969295136,0.15485394757274673,0.2263639846722409,0.12488159901291365,0.4560808202609087,-0.10463012496542193,0.4865535494581355
2340,0.18706003639568325,0.1541033422670422,0.26835596798395694,0.2075113628448463,0.20884400693872285,0.10421903812922166,0.1549787766873162,0.22682030879203072,0.12477663012613113,0.4565674193185473,-0.10496888678240196,0.48659905763846184
2341,0.18624844346790892,0.14905334487174432,0.266249251489161,0.19634373068783956,0.20631214754337307,0.09189427169361772,0.15510350066363118,0.22727711953320728,0.12467132250413568,0.45705406303413115,-0.10530762199510335,0.4866437155833009
2342,0.19208623557783236,0.14878459608576725,0.2784007291236318,0.19543836819624433,0.21937271364914893,0.0908038943442524,0.15522811916297,0.22773441694000301,0.12456567617361117,0.45754075055717686,-0.10564633052471292,0.48668752304599516
2343,0.1936819989025458,0.14646908044678253,0.2814443811163933,0.19014541962258807,0.2224606180016739,0.08491760937172635,0.1553526318466375,0.22819220105580013,0.12445969116134362,0.45802748103706087,-0.10598501226736526,0.4867304798837163
2344,0.18871439139031576,0.14737458001803966,0.27041192676075443,0.19176406215016054,0.21015552850974556,0.08659444321886432,0.15547703837596513,0.22865047192313034,0.12435336749416812,0.45851425362308984,-0.10632366717545921,0.4867725860288557
2345,0.19363057601611758,0.15754221247057992,0.28058333363526916,0.21324084401912646,0.22104590275166905,0.10997977284059862,0.15560133841231172,0.22910922958367408,0.12424670519888195,0.4590010674645465,-0.10666229528622731,0.4868138414568606
2346,0.19433292785449768,0.15652252217459597,0.28170852778215943,0.2107069695486651,0.22203435316253223,0.10708940742763037,0.15572553161706232,0.22956847407826167,0.12413970430228813,0.4594879217107184,-0.10700089659421019,0.4868542461724654
2347,0.19957926531013218,0.15128881366839814,0.2925761559567762,0.1991392887552306,0.23367216850205536,0.09432649142615918,0.1558496176516291,0.23002820544687239,0.12403236483119756,0.4599748155107809,-0.10733947109040709,0.4868938000622334
2348,0.19836562728350818,0.15062202687273943,0.28957964859492324,0.19737662032073108,0.23014103166377797,0.0922964794315288,0.15597359617745082,0.2304884237286347,0.1239246868123681,0.4604617480136982,-0.10767801882928002,0.4869325029170696
